Rk,Year,Date,Region,Round,Seed0,School0,Seed1,School1,OT,Diff,City,State,Zipcode,Latitude,Longitude
373,2014,March 20 2014,East,Second Round,7,1163,10,1386,OT,8,Buffalo,NY,14201,42.8967,-78.8846
398,2014,March 19 2014,Midwest,First Round,11,1397,11,1234,OT,13,Dayton,OH,45401,39.7505,-84.2686
401,2014,March 18 2014,South,First Round,16,1291,16,1107,,-7,Dayton,OH,45401,39.7505,-84.2686
399,2014,March 18 2014,Midwest,First Round,12,1462,12,1301,,-15,Dayton,OH,45401,39.7505,-84.2686
397,2014,March 19 2014,Midwest,First Round,16,1411,16,1142,,-12,Dayton,OH,45401,39.7505,-84.2686
400,2014,March 18 2014,Midwest,First Round,12,1301,12,1462,,15,Dayton,OH,45401,39.7505,-84.2686
402,2014,March 18 2014,Midwest,First Round,12,1301,12,1462,,15,Dayton,OH,45401,39.7505,-84.2686
395,2014,March 19 2014,Midwest,First Round,11,1234,11,1397,OT,-13,Dayton,OH,45401,39.7505,-84.2686
396,2014,March 19 2014,Midwest,First Round,16,1142,16,1411,,12,Dayton,OH,45401,39.7505,-84.2686
279,2014,March 29 2014,South,Regional Final,11,1173,1,1196,,-10,Memphis,TN,37501,35.1693,-89.9904
298,2014,March 27 2014,South,Regional Semifinal,11,1173,10,1390,,10,Memphis,TN,37501,35.1693,-89.9904
297,2014,March 27 2014,South,Regional Semifinal,4,1417,1,1196,,-11,Memphis,TN,37501,35.1693,-89.9904
292,2014,March 27 2014,South,Regional Semifinal,10,1390,11,1173,,-10,Memphis,TN,37501,35.1693,-89.9904
282,2014,March 29 2014,South,Regional Final,1,1196,11,1173,,10,Memphis,TN,37501,35.1693,-89.9904
295,2014,March 27 2014,South,Regional Semifinal,1,1196,4,1417,,11,Memphis,TN,37501,35.1693,-89.9904
358,2014,March 21 2014,West,Second Round,16,1451,1,1112,,-9,San Diego,CA,92101,32.7185,-117.1593
345,2014,March 21 2014,South,Second Round,13,1409,4,1417,,-17,San Diego,CA,92101,32.7185,-117.1593
334,2014,March 21 2014,South,Second Round,5,1433,12,1372,OT,-2,San Diego,CA,92101,32.7185,-117.1593
311,2014,March 23 2014,South,Third Round,4,1417,12,1372,,17,San Diego,CA,92101,32.7185,-117.1593
346,2014,March 21 2014,South,Second Round,4,1417,13,1409,,17,San Diego,CA,92101,32.7185,-117.1593
313,2014,March 23 2014,South,Third Round,12,1372,4,1417,,-17,San Diego,CA,92101,32.7185,-117.1593
335,2014,March 21 2014,South,Second Round,12,1372,5,1433,OT,2,San Diego,CA,92101,32.7185,-117.1593
350,2014,March 21 2014,West,Second Round,9,1329,8,1211,,-8,San Diego,CA,92101,32.7185,-117.1593
299,2014,March 23 2014,West,Third Round,8,1211,1,1112,,-23,San Diego,CA,92101,32.7185,-117.1593
302,2014,March 23 2014,West,Third Round,8,1211,1,1112,,-23,San Diego,CA,92101,32.7185,-117.1593
337,2014,March 21 2014,West,Second Round,8,1211,9,1329,,8,San Diego,CA,92101,32.7185,-117.1593
308,2014,March 23 2014,West,Third Round,1,1112,8,1211,,23,San Diego,CA,92101,32.7185,-117.1593
342,2014,March 21 2014,West,Second Round,1,1112,16,1451,,9,San Diego,CA,92101,32.7185,-117.1593
369,2014,March 20 2014,Midwest,Second Round,15,1459,2,1276,,-17,Milwaukee,WI,53201,43.0113,-87.9584
327,2014,March 22 2014,Midwest,Third Round,7,1400,2,1276,,-14,Milwaukee,WI,53201,43.0113,-87.9584
394,2014,March 20 2014,Midwest,Second Round,7,1400,10,1113,,2,Milwaukee,WI,53201,43.0113,-87.9584
317,2014,March 22 2014,Midwest,Third Round,2,1276,7,1400,,14,Milwaukee,WI,53201,43.0113,-87.9584
384,2014,March 20 2014,Midwest,Second Round,2,1276,15,1459,,17,Milwaukee,WI,53201,43.0113,-87.9584
378,2014,March 20 2014,West,Second Round,15,1110,2,1458,,-40,Milwaukee,WI,53201,43.0113,-87.9584
328,2014,March 22 2014,West,Third Round,2,1458,7,1332,,8,Milwaukee,WI,53201,43.0113,-87.9584
371,2014,March 20 2014,West,Second Round,2,1458,15,1110,,40,Milwaukee,WI,53201,43.0113,-87.9584
319,2014,March 22 2014,West,Third Round,7,1332,2,1458,,-8,Milwaukee,WI,53201,43.0113,-87.9584
370,2014,March 20 2014,West,Second Round,7,1332,10,1140,,19,Milwaukee,WI,53201,43.0113,-87.9584
387,2014,March 20 2014,West,Second Round,10,1140,7,1332,,-19,Milwaukee,WI,53201,43.0113,-87.9584
383,2014,March 20 2014,Midwest,Second Round,10,1113,7,1400,,-2,Milwaukee,WI,53201,43.0113,-87.9584
289,2014,March 28 2014,Midwest,Regional Semifinal,11,1397,2,1276,,-2,Indianapolis,IN,46201,39.775,-86.1093
278,2014,March 30 2014,Midwest,Regional Final,2,1276,8,1246,,-3,Indianapolis,IN,46201,39.775,-86.1093
288,2014,March 28 2014,Midwest,Regional Semifinal,2,1276,11,1397,,2,Indianapolis,IN,46201,39.775,-86.1093
283,2014,March 28 2014,Midwest,Regional Semifinal,4,1257,8,1246,,-5,Indianapolis,IN,46201,39.775,-86.1093
277,2014,March 30 2014,Midwest,Regional Final,8,1246,2,1276,,3,Indianapolis,IN,46201,39.775,-86.1093
285,2014,March 28 2014,Midwest,Regional Semifinal,8,1246,4,1257,,5,Indianapolis,IN,46201,39.775,-86.1093
280,2014,March 29 2014,West,Regional Final,2,1458,1,1112,OT,1,Anaheim,CA,92801,33.8428,-117.9546
296,2014,March 27 2014,West,Regional Semifinal,2,1458,6,1124,,17,Anaheim,CA,92801,33.8428,-117.9546
291,2014,March 27 2014,West,Regional Semifinal,4,1361,1,1112,,-6,Anaheim,CA,92801,33.8428,-117.9546
294,2014,March 27 2014,West,Regional Semifinal,6,1124,2,1458,,-17,Anaheim,CA,92801,33.8428,-117.9546
281,2014,March 29 2014,West,Regional Final,1,1112,2,1458,OT,-1,Anaheim,CA,92801,33.8428,-117.9546
293,2014,March 27 2014,West,Regional Semifinal,1,1112,4,1361,,6,Anaheim,CA,92801,33.8428,-117.9546
274,2014,April 5 2014,National,National Semifinal,2,1458,8,1246,,-1,Arlington,TX,76000,32.6945,-97.1275
270,2014,April 7 2014,National,National Final,8,1246,7,1163,,-6,Arlington,TX,76000,32.6945,-97.1275
272,2014,April 5 2014,National,National Semifinal,8,1246,2,1458,,1,Arlington,TX,76000,32.6945,-97.1275
271,2014,April 5 2014,National,National Semifinal,1,1196,7,1163,,-10,Arlington,TX,76000,32.6945,-97.1275
269,2014,April 7 2014,National,National Final,7,1163,8,1246,,6,Arlington,TX,76000,32.6945,-97.1275
273,2014,April 5 2014,National,National Semifinal,7,1163,1,1196,,10,Arlington,TX,76000,32.6945,-97.1275
287,2014,March 28 2014,East,Regional Semifinal,1,1438,4,1277,,-2,New York,NY,10001,40.7128,-74.916239
276,2014,March 30 2014,East,Regional Final,4,1277,7,1163,,-6,New York,NY,10001,40.7128,-74.916239
290,2014,March 28 2014,East,Regional Semifinal,4,1277,1,1438,,2,New York,NY,10001,40.7128,-74.916239
286,2014,March 28 2014,East,Regional Semifinal,3,1235,7,1163,,-5,New York,NY,10001,40.7128,-74.916239
275,2014,March 30 2014,East,Regional Final,7,1163,4,1277,,6,New York,NY,10001,40.7128,-74.916239
284,2014,March 28 2014,East,Regional Semifinal,7,1163,3,1235,,5,New York,NY,10001,40.7128,-74.916239
315,2014,March 22 2014,Midwest,Third Round,5,1387,4,1257,,-15,Orlando,FL,32801,28.5399,-81.3727
379,2014,March 20 2014,Midwest,Second Round,5,1387,12,1301,OT,3,Orlando,FL,32801,28.5399,-81.3727
376,2014,March 20 2014,Midwest,Second Round,13,1264,4,1257,,-7,Orlando,FL,32801,28.5399,-81.3727
392,2014,March 20 2014,South,Second Round,8,1160,9,1338,,-29,Orlando,FL,32801,28.5399,-81.3727
321,2014,March 22 2014,South,Third Round,9,1338,1,1196,,-16,Orlando,FL,32801,28.5399,-81.3727
374,2014,March 20 2014,South,Second Round,9,1338,8,1160,,29,Orlando,FL,32801,28.5399,-81.3727
389,2014,March 20 2014,Midwest,Second Round,12,1301,5,1387,OT,-3,Orlando,FL,32801,28.5399,-81.3727
330,2014,March 22 2014,Midwest,Third Round,4,1257,5,1387,,15,Orlando,FL,32801,28.5399,-81.3727
380,2014,March 20 2014,Midwest,Second Round,4,1257,13,1264,,7,Orlando,FL,32801,28.5399,-81.3727
322,2014,March 22 2014,South,Third Round,1,1196,9,1338,,16,Orlando,FL,32801,28.5399,-81.3727
365,2014,March 20 2014,South,Second Round,1,1196,16,1107,,12,Orlando,FL,32801,28.5399,-81.3727
363,2014,March 20 2014,South,Second Round,16,1107,1,1196,,-12,Orlando,FL,32801,28.5399,-81.3727
305,2014,March 23 2014,Midwest,Third Round,11,1397,14,1273,,20,Raleigh,NC,27601,35.7727,-78.6324
357,2014,March 21 2014,Midwest,Second Round,11,1397,6,1269,,19,Raleigh,NC,27601,35.7727,-78.6324
348,2014,March 21 2014,Midwest,Second Round,14,1273,3,1181,,7,Raleigh,NC,27601,35.7727,-78.6324
333,2014,March 21 2014,Midwest,Second Round,6,1269,11,1397,,-19,Raleigh,NC,27601,35.7727,-78.6324
303,2014,March 23 2014,East,Third Round,1,1438,8,1272,,18,Raleigh,NC,27601,35.7727,-78.6324
355,2014,March 21 2014,East,Second Round,1,1438,16,1157,,11,Raleigh,NC,27601,35.7727,-78.6324
307,2014,March 23 2014,East,Third Round,8,1272,1,1438,,-18,Raleigh,NC,27601,35.7727,-78.6324
332,2014,March 21 2014,East,Second Round,8,1272,9,1203,,5,Raleigh,NC,27601,35.7727,-78.6324
347,2014,March 21 2014,East,Second Round,9,1203,8,1272,,-5,Raleigh,NC,27601,35.7727,-78.6324
360,2014,March 21 2014,Midwest,Second Round,3,1181,14,1273,,-7,Raleigh,NC,27601,35.7727,-78.6324
359,2014,March 21 2014,East,Second Round,16,1157,1,1438,,-11,Raleigh,NC,27601,35.7727,-78.6324
344,2014,March 21 2014,East,Second Round,11,1344,6,1314,,-2,San Antonio,TX,78201,29.4711,-98.5356
341,2014,March 21 2014,West,Second Round,11,1304,6,1124,,-14,San Antonio,TX,78201,29.4711,-98.5356
361,2014,March 21 2014,West,Second Round,14,1418,3,1166,,-10,San Antonio,TX,78201,29.4711,-98.5356
352,2014,March 21 2014,East,Second Round,6,1314,11,1344,,2,San Antonio,TX,78201,29.4711,-98.5356
331,2014,March 21 2014,East,Second Round,14,1300,3,1235,,-18,San Antonio,TX,78201,29.4711,-98.5356
312,2014,March 23 2014,East,Third Round,3,1235,6,1314,,2,San Antonio,TX,78201,29.4711,-98.5356
356,2014,March 21 2014,East,Second Round,3,1235,14,1300,,18,San Antonio,TX,78201,29.4711,-98.5356
309,2014,March 23 2014,West,Third Round,3,1166,6,1124,,-30,San Antonio,TX,78201,29.4711,-98.5356
349,2014,March 21 2014,West,Second Round,3,1166,14,1418,,10,San Antonio,TX,78201,29.4711,-98.5356
314,2014,March 23 2014,West,Third Round,6,1124,3,1166,,30,San Antonio,TX,78201,29.4711,-98.5356
351,2014,March 21 2014,West,Second Round,6,1124,11,1304,,14,San Antonio,TX,78201,29.4711,-98.5356
323,2014,March 22 2014,West,Third Round,12,1315,4,1361,,-19,Spokane,WA,99201,47.6665,-117.4365
393,2014,March 20 2014,West,Second Round,12,1315,5,1328,OT,5,Spokane,WA,99201,47.6665,-117.4365
391,2014,March 20 2014,West,Second Round,13,1308,4,1361,OT,-4,Spokane,WA,99201,47.6665,-117.4365
367,2014,March 20 2014,East,Second Round,13,1174,4,1277,,-15,Spokane,WA,99201,47.6665,-117.4365
316,2014,March 22 2014,West,Third Round,4,1361,12,1315,,19,Spokane,WA,99201,47.6665,-117.4365
364,2014,March 20 2014,West,Second Round,4,1361,13,1308,OT,4,Spokane,WA,99201,47.6665,-117.4365
381,2014,March 20 2014,West,Second Round,5,1328,12,1315,OT,-5,Spokane,WA,99201,47.6665,-117.4365
325,2014,March 22 2014,East,Third Round,4,1277,12,1217,,7,Spokane,WA,99201,47.6665,-117.4365
366,2014,March 20 2014,East,Second Round,4,1277,13,1174,,15,Spokane,WA,99201,47.6665,-117.4365
318,2014,March 22 2014,East,Third Round,12,1217,4,1277,,-7,Spokane,WA,99201,47.6665,-117.4365
368,2014,March 20 2014,East,Second Round,12,1217,5,1153,,4,Spokane,WA,99201,47.6665,-117.4365
386,2014,March 20 2014,East,Second Round,5,1153,12,1217,,-4,Spokane,WA,99201,47.6665,-117.4365
338,2014,March 21 2014,South,Second Round,7,1307,10,1390,,-5,St. Louis,MO,63101,38.626737,-90.255145
304,2014,March 23 2014,South,Third Round,2,1242,10,1390,,-3,St. Louis,MO,63101,38.626737,-90.255145
353,2014,March 21 2014,South,Second Round,2,1242,15,1184,,11,St. Louis,MO,63101,38.626737,-90.255145
306,2014,March 23 2014,Midwest,Third Round,1,1455,8,1246,,-2,St. Louis,MO,63101,38.626737,-90.255145
340,2014,March 21 2014,Midwest,Second Round,1,1455,16,1142,,27,St. Louis,MO,63101,38.626737,-90.255145
300,2014,March 23 2014,South,Third Round,10,1390,2,1242,,3,St. Louis,MO,63101,38.626737,-90.255145
301,2014,March 23 2014,South,Third Round,10,1390,2,1242,,3,St. Louis,MO,63101,38.626737,-90.255145
336,2014,March 21 2014,South,Second Round,10,1390,7,1307,,5,St. Louis,MO,63101,38.626737,-90.255145
310,2014,March 23 2014,Midwest,Third Round,8,1246,1,1455,,2,St. Louis,MO,63101,38.626737,-90.255145
343,2014,March 21 2014,Midwest,Second Round,8,1246,9,1243,,7,St. Louis,MO,63101,38.626737,-90.255145
354,2014,March 21 2014,Midwest,Second Round,9,1243,8,1246,,-7,St. Louis,MO,63101,38.626737,-90.255145
362,2014,March 21 2014,South,Second Round,15,1184,2,1242,,-11,St. Louis,MO,63101,38.626737,-90.255145
339,2014,March 21 2014,Midwest,Second Round,16,1142,1,1455,,-27,St. Louis,MO,63101,38.626737,-90.255145
209,2015,March 20 2015,South,Second Round,16,1352,1,1181,,-29,Charlotte,NC,28201,35.26,-80.8042
227,2015,March 20 2015,East,Second Round,10,1208,7,1277,,-7,Charlotte,NC,28201,35.26,-80.8042
168,2015,March 22 2015,East,Third Round,2,1438,7,1277,,-6,Charlotte,NC,28201,35.26,-80.8042
207,2015,March 20 2015,South,Second Round,9,1385,8,1361,,-12,Charlotte,NC,28201,35.26,-80.8042
169,2015,March 22 2015,South,Third Round,8,1361,1,1181,,-19,Charlotte,NC,28201,35.26,-80.8042
218,2015,March 20 2015,South,Second Round,8,1361,9,1385,,12,Charlotte,NC,28201,35.26,-80.8042
173,2015,March 22 2015,East,Third Round,7,1277,2,1438,,6,Charlotte,NC,28201,35.26,-80.8042
223,2015,March 20 2015,East,Second Round,7,1277,10,1208,,7,Charlotte,NC,28201,35.26,-80.8042
179,2015,March 22 2015,South,Third Round,1,1181,8,1361,,19,Charlotte,NC,28201,35.26,-80.8042
224,2015,March 20 2015,South,Second Round,1,1181,16,1352,,29,Charlotte,NC,28201,35.26,-80.8042
262,2015,March 18 2015,South,First Round,16,1352,16,1316,,4,Dayton,OH,45401,39.7505,-84.2686
267,2015,March 17 2015,Midwest,First Round,16,1264,16,1214,,-10,Dayton,OH,45401,39.7505,-84.2686
265,2015,March 17 2015,Midwest,First Round,16,1214,16,1264,,10,Dayton,OH,45401,39.7505,-84.2686
261,2015,March 18 2015,East,First Round,11,1173,11,1129,,1,Dayton,OH,45401,39.7505,-84.2686
264,2015,March 18 2015,East,First Round,11,1129,11,1173,,-1,Dayton,OH,45401,39.7505,-84.2686
263,2015,March 18 2015,South,First Round,16,1316,16,1352,,-4,Dayton,OH,45401,39.7505,-84.2686
268,2015,March 17 2015,West,First Round,11,1279,11,1140,,4,Dayton,OH,45401,39.7505,-84.2686
266,2015,March 17 2015,West,First Round,11,1140,11,1279,,-4,Dayton,OH,45401,39.7505,-84.2686
149,2015,March 27 2015,South,Regional Semifinal,5,1428,1,1181,,-6,Houston,TX,77001,29.8131,-95.3098
150,2015,March 27 2015,South,Regional Semifinal,11,1417,2,1211,,-12,Houston,TX,77001,29.8131,-95.3098
143,2015,March 29 2015,South,Regional Final,2,1211,1,1181,,-14,Houston,TX,77001,29.8131,-95.3098
155,2015,March 27 2015,South,Regional Semifinal,2,1211,11,1417,,12,Houston,TX,77001,29.8131,-95.3098
144,2015,March 29 2015,South,Regional Final,1,1181,2,1211,,14,Houston,TX,77001,29.8131,-95.3098
156,2015,March 27 2015,South,Regional Semifinal,1,1181,5,1428,,6,Houston,TX,77001,29.8131,-95.3098
241,2015,March 19 2015,Midwest,Second Round,16,1214,1,1246,,-23,Louisville,KY,40201,38.189,-85.6768
196,2015,March 21 2015,South,Third Round,14,1412,11,1417,,-17,Louisville,KY,40201,38.189,-85.6768
252,2015,March 19 2015,South,Second Round,14,1412,3,1235,,1,Louisville,KY,40201,38.189,-85.6768
184,2015,March 21 2015,South,Third Round,11,1417,14,1412,,17,Louisville,KY,40201,38.189,-85.6768
248,2015,March 19 2015,South,Second Round,11,1417,6,1374,,1,Louisville,KY,40201,38.189,-85.6768
242,2015,March 19 2015,South,Second Round,6,1374,11,1417,,-1,Louisville,KY,40201,38.189,-85.6768
245,2015,March 19 2015,Midwest,Second Round,9,1345,8,1153,OT,-1,Louisville,KY,40201,38.189,-85.6768
189,2015,March 21 2015,Midwest,Third Round,1,1246,8,1153,,13,Louisville,KY,40201,38.189,-85.6768
250,2015,March 19 2015,Midwest,Second Round,1,1246,16,1214,,23,Louisville,KY,40201,38.189,-85.6768
229,2015,March 19 2015,South,Second Round,3,1235,14,1412,,-1,Louisville,KY,40201,38.189,-85.6768
192,2015,March 21 2015,Midwest,Third Round,8,1153,1,1246,,-13,Louisville,KY,40201,38.189,-85.6768
236,2015,March 19 2015,Midwest,Second Round,8,1153,9,1345,OT,1,Louisville,KY,40201,38.189,-85.6768
237,2015,March 19 2015,Midwest,Second Round,11,1400,6,1139,,-8,Pittsburgh,PA,15201,40.4752,-79.9528
251,2015,March 19 2015,Midwest,Second Round,14,1318,3,1323,,-4,Pittsburgh,PA,15201,40.4752,-79.9528
230,2015,March 19 2015,East,Second Round,16,1248,1,1437,,-41,Pittsburgh,PA,15201,40.4752,-79.9528
182,2015,March 21 2015,East,Third Round,1,1437,8,1301,,-3,Pittsburgh,PA,15201,40.4752,-79.9528
256,2015,March 19 2015,East,Second Round,1,1437,16,1248,,41,Pittsburgh,PA,15201,40.4752,-79.9528
186,2015,March 21 2015,Midwest,Third Round,3,1323,6,1139,OT,3,Pittsburgh,PA,15201,40.4752,-79.9528
253,2015,March 19 2015,Midwest,Second Round,3,1323,14,1318,,4,Pittsburgh,PA,15201,40.4752,-79.9528
187,2015,March 21 2015,East,Third Round,8,1301,1,1437,,3,Pittsburgh,PA,15201,40.4752,-79.9528
240,2015,March 19 2015,East,Second Round,8,1301,9,1261,,1,Pittsburgh,PA,15201,40.4752,-79.9528
259,2015,March 19 2015,East,Second Round,9,1261,8,1301,,-1,Pittsburgh,PA,15201,40.4752,-79.9528
193,2015,March 21 2015,Midwest,Third Round,6,1139,3,1323,OT,-3,Pittsburgh,PA,15201,40.4752,-79.9528
244,2015,March 19 2015,Midwest,Second Round,6,1139,11,1400,,8,Pittsburgh,PA,15201,40.4752,-79.9528
183,2015,March 21 2015,South,Third Round,5,1428,4,1207,,11,Portland,OR,97201,45.5078,-122.6897
258,2015,March 19 2015,South,Second Round,5,1428,12,1372,,7,Portland,OR,97201,45.5078,-122.6897
235,2015,March 19 2015,West,Second Round,7,1433,10,1326,OT,-3,Portland,OR,97201,45.5078,-122.6897
239,2015,March 19 2015,West,Second Round,15,1411,2,1112,,-21,Portland,OR,97201,45.5078,-122.6897
233,2015,March 19 2015,South,Second Round,12,1372,5,1428,,-7,Portland,OR,97201,45.5078,-122.6897
185,2015,March 21 2015,West,Third Round,10,1326,2,1112,,-15,Portland,OR,97201,45.5078,-122.6897
254,2015,March 19 2015,West,Second Round,10,1326,7,1433,OT,3,Portland,OR,97201,45.5078,-122.6897
191,2015,March 21 2015,South,Third Round,4,1207,5,1428,,-11,Portland,OR,97201,45.5078,-122.6897
243,2015,March 19 2015,South,Second Round,4,1207,13,1186,,10,Portland,OR,97201,45.5078,-122.6897
257,2015,March 19 2015,South,Second Round,13,1186,4,1207,,-10,Portland,OR,97201,45.5078,-122.6897
195,2015,March 21 2015,West,Third Round,2,1112,10,1326,,15,Portland,OR,97201,45.5078,-122.6897
246,2015,March 19 2015,West,Second Round,2,1112,15,1411,,21,Portland,OR,97201,45.5078,-122.6897
151,2015,March 27 2015,East,Regional Semifinal,3,1328,7,1277,,-4,Syracuse,NY,13201,43.0214,-76.1977
152,2015,March 27 2015,East,Regional Semifinal,8,1301,4,1257,,-10,Syracuse,NY,13201,43.0214,-76.1977
141,2015,March 29 2015,East,Regional Final,7,1277,4,1257,OT,6,Syracuse,NY,13201,43.0214,-76.1977
153,2015,March 27 2015,East,Regional Semifinal,7,1277,3,1328,,4,Syracuse,NY,13201,43.0214,-76.1977
142,2015,March 29 2015,East,Regional Final,4,1257,7,1277,OT,-6,Syracuse,NY,13201,43.0214,-76.1977
154,2015,March 27 2015,East,Regional Semifinal,4,1257,8,1301,,10,Syracuse,NY,13201,43.0214,-76.1977
135,2015,April 6 2015,National,National Final,1,1458,1,1181,,-5,Indianapolis,IN,46201,39.775,-86.1093
137,2015,April 4 2015,National,National Semifinal,1,1458,1,1246,,7,Indianapolis,IN,46201,39.775,-86.1093
138,2015,April 4 2015,National,National Semifinal,7,1277,1,1181,,-20,Indianapolis,IN,46201,39.775,-86.1093
139,2015,April 4 2015,National,National Semifinal,1,1246,1,1458,,-7,Indianapolis,IN,46201,39.775,-86.1093
136,2015,April 6 2015,National,National Final,1,1181,1,1458,,5,Indianapolis,IN,46201,39.775,-86.1093
140,2015,April 4 2015,National,National Semifinal,1,1181,7,1277,,20,Indianapolis,IN,46201,39.775,-86.1093
159,2015,March 26 2015,Midwest,Regional Semifinal,7,1455,3,1323,,-11,Cleveland,OH,44101,41.5234,-81.5996
160,2015,March 26 2015,Midwest,Regional Semifinal,5,1452,1,1246,,-39,Cleveland,OH,44101,41.5234,-81.5996
146,2015,March 28 2015,Midwest,Regional Final,3,1323,1,1246,,-2,Cleveland,OH,44101,41.5234,-81.5996
161,2015,March 26 2015,Midwest,Regional Semifinal,3,1323,7,1455,,11,Cleveland,OH,44101,41.5234,-81.5996
147,2015,March 28 2015,Midwest,Regional Final,1,1246,3,1323,,2,Cleveland,OH,44101,41.5234,-81.5996
163,2015,March 26 2015,Midwest,Regional Semifinal,1,1246,5,1452,,39,Cleveland,OH,44101,41.5234,-81.5996
180,2015,March 22 2015,East,Third Round,11,1173,3,1328,,-6,Columbus,OH,43085,40.0999,-83.0157
206,2015,March 20 2015,East,Second Round,11,1173,6,1344,,13,Columbus,OH,43085,40.0999,-83.0157
167,2015,March 22 2015,Midwest,Third Round,5,1452,4,1268,,10,Columbus,OH,43085,40.0999,-83.0157
200,2015,March 20 2015,Midwest,Second Round,5,1452,12,1138,,6,Columbus,OH,43085,40.0999,-83.0157
202,2015,March 20 2015,Midwest,Second Round,5,1452,12,1138,,6,Columbus,OH,43085,40.0999,-83.0157
211,2015,March 20 2015,Midwest,Second Round,13,1434,4,1268,,-3,Columbus,OH,43085,40.0999,-83.0157
171,2015,March 22 2015,East,Third Round,3,1328,11,1173,,6,Columbus,OH,43085,40.0999,-83.0157
221,2015,March 20 2015,East,Second Round,3,1328,14,1107,,9,Columbus,OH,43085,40.0999,-83.0157
174,2015,March 22 2015,Midwest,Third Round,4,1268,5,1452,,-10,Columbus,OH,43085,40.0999,-83.0157
217,2015,March 20 2015,Midwest,Second Round,4,1268,13,1434,,3,Columbus,OH,43085,40.0999,-83.0157
225,2015,March 20 2015,Midwest,Second Round,12,1138,5,1452,,-6,Columbus,OH,43085,40.0999,-83.0157
220,2015,March 20 2015,East,Second Round,14,1107,3,1328,,-9,Columbus,OH,43085,40.0999,-83.0157
260,2015,March 19 2015,West,Second Round,12,1459,5,1116,,-3,Jacksonville,FL,32099,30.3375,-81.7686
181,2015,March 21 2015,West,Third Round,6,1462,14,1209,,8,Jacksonville,FL,32099,30.3375,-81.7686
231,2015,March 19 2015,West,Second Round,6,1462,11,1279,,19,Jacksonville,FL,32099,30.3375,-81.7686
188,2015,March 21 2015,West,Third Round,4,1314,5,1116,,9,Jacksonville,FL,32099,30.3375,-81.7686
232,2015,March 19 2015,West,Second Round,4,1314,13,1217,,2,Jacksonville,FL,32099,30.3375,-81.7686
238,2015,March 19 2015,West,Second Round,11,1279,6,1462,,-19,Jacksonville,FL,32099,30.3375,-81.7686
255,2015,March 19 2015,West,Second Round,13,1217,4,1314,,-2,Jacksonville,FL,32099,30.3375,-81.7686
190,2015,March 21 2015,West,Third Round,14,1209,6,1462,,-8,Jacksonville,FL,32099,30.3375,-81.7686
234,2015,March 19 2015,West,Second Round,14,1209,3,1124,,1,Jacksonville,FL,32099,30.3375,-81.7686
249,2015,March 19 2015,West,Second Round,3,1124,14,1209,,-1,Jacksonville,FL,32099,30.3375,-81.7686
194,2015,March 21 2015,West,Third Round,5,1116,4,1314,,-9,Jacksonville,FL,32099,30.3375,-81.7686
247,2015,March 19 2015,West,Second Round,5,1116,12,1459,,3,Jacksonville,FL,32099,30.3375,-81.7686
157,2015,March 26 2015,West,Regional Semifinal,6,1462,2,1112,,-8,Los Angeles,CA,90001,33.9731,-118.2479
145,2015,March 28 2015,West,Regional Final,1,1458,2,1112,,7,Los Angeles,CA,90001,33.9731,-118.2479
158,2015,March 26 2015,West,Regional Semifinal,1,1458,4,1314,,7,Los Angeles,CA,90001,33.9731,-118.2479
162,2015,March 26 2015,West,Regional Semifinal,4,1314,1,1458,,-7,Los Angeles,CA,90001,33.9731,-118.2479
148,2015,March 28 2015,West,Regional Final,2,1112,1,1458,,-7,Los Angeles,CA,90001,33.9731,-118.2479
164,2015,March 26 2015,West,Regional Semifinal,2,1112,6,1462,,8,Los Angeles,CA,90001,33.9731,-118.2479
214,2015,March 20 2015,Midwest,Second Round,15,1308,2,1242,,-19,Omaha,NE,68101,41.2917,-96.1711
176,2015,March 22 2015,Midwest,Third Round,2,1242,7,1455,,-13,Omaha,NE,68101,41.2917,-96.1711
201,2015,March 20 2015,Midwest,Second Round,2,1242,15,1308,,19,Omaha,NE,68101,41.2917,-96.1711
165,2015,March 22 2015,West,Third Round,1,1458,8,1332,,7,Omaha,NE,68101,41.2917,-96.1711
198,2015,March 20 2015,West,Second Round,1,1458,16,1157,,14,Omaha,NE,68101,41.2917,-96.1711
208,2015,March 20 2015,West,Second Round,1,1458,16,1157,,14,Omaha,NE,68101,41.2917,-96.1711
166,2015,March 22 2015,Midwest,Third Round,7,1455,2,1242,,13,Omaha,NE,68101,41.2917,-96.1711
199,2015,March 20 2015,Midwest,Second Round,7,1455,10,1231,,5,Omaha,NE,68101,41.2917,-96.1711
203,2015,March 20 2015,Midwest,Second Round,7,1455,10,1231,,5,Omaha,NE,68101,41.2917,-96.1711
170,2015,March 22 2015,West,Third Round,8,1332,1,1458,,-7,Omaha,NE,68101,41.2917,-96.1711
215,2015,March 20 2015,West,Second Round,8,1332,9,1329,,6,Omaha,NE,68101,41.2917,-96.1711
216,2015,March 20 2015,West,Second Round,9,1329,8,1332,,-6,Omaha,NE,68101,41.2917,-96.1711
212,2015,March 20 2015,Midwest,Second Round,10,1231,7,1455,,-5,Omaha,NE,68101,41.2917,-96.1711
219,2015,March 20 2015,West,Second Round,16,1157,1,1458,,-14,Omaha,NE,68101,41.2917,-96.1711
222,2015,March 20 2015,South,Second Round,15,1315,2,1211,,-10,Seattle,WA,98060,47.4323,-121.8034
